119,978,103,101,993,788,718,672,443,894
105,479,821,871,71,671,805,888,394,86
944,497,440,354,339,814,418,981,937,995
438,689,558,375,187,694,142,189,251,44
647,869,23,521,911,75,681,466,285,787
29,777,627,355,616,740,489,202,848,231
104,541,924,781,935,964,622,56,60,587
278,801,156,661,224,505,644,113,998,637
938,199,417,358,635,812,226,313,258,675
445,148,492,756,643,441,95,616,960,777
119,153,912,522,891,695,550,148,275,738
370,854,48,966,203,375,254,763,528,280
539,572,634,676,917,938,590,973,549,89
149,742,122,497,849,78,69,356,356,642
721,751,694,654,728,856,588,937,937,924
56,405,855,722,595,859,748,573,371,737
718,41,898,202,978,201,696,883,303,792
78,957,310,999,763,510,718,688,714,137
534,97,702,654,615,882,627,927,787,700
158,330,785,3,619,997,807,487,304,423
305,795,574,792,415,255,805,667,333,264
376,493,426,617,743,230,857,625,431,233
132,438,688,735,511,775,856,204,463,534
174,590,12,238,111,230,649,521,947,795
635,256,26,211,970,587,229,856,751,758
295,787,311,277,215,933,674,280,170,480
868,199,744,491,509,364,703,323,183,313
305,554,73,391,909,709,805,357,78,343
575,669,770,50,676,147,596,801,154,549
837,375,974,303,904,498,341,162,240,60
700,884,984,503,444,162,587,64,740,735
194,732,383,213,862,602,122,773,231,556
502,213,469,925,396,326,529,652,295,155
865,429,271,545,461,481,55,683,290,328
665,62,330,933,488,563,523,265,409,543
603,109,739,843,583,546,407,264,417,204
855,204,858,104,261,505,110,440,237,809
195,317,811,133,721,581,59,980,18,813
482,42,598,201,538,620,997,842,427,328
783,313,19,248,66,306,465,512,491,626
705,937,537,62,593,325,507,45,961,667
779,791,698,822,342,337,916,497,187,144
802,845,50,966,592,346,101,108,331,416
370,498,198,898,121,359,77,770,193,266
360,195,448,797,750,478,693,213,783,331
823,613,100,226,299,493,87,100,46,163
624,174,361,971,335,422,280,711,747,658
692,487,416,231,681,706,678,229,856,847
820,539,442,582,375,201,426,838,210,391
132,4,877,740,788,276,513,171,318,319
632,990,447,514,274,336,597,163,357,73
916,46,198,855,405,948,884,486,299,218
444,632,836,922,938,457,38,161,908,983
9,995,438,474,69,245,775,559,297,851
687,243,845,610,205,866,6,447,766,863
626,124,203,303,127,715,174,658,262,677
677,141,907,917,553,834,17,976,618,107
62,625,234,866,866,43,340,277,291,330
262,594,854,46,871,977,486,896,950,138
296,258,608,933,469,257,799,932,815,743
874,256,734,56,512,279,726,208,861,715
672,681,947,334,566,163,35,894,896,941
897,606,915,901,410,313,185,131,257,620
392,629,338,8,282,609,578,940,278,742
367,918,639,991,326,913,495,903,47,405
72,535,93,924,655,742,462,209,931,408
130,879,773,775,345,979,719,232,795,15
767,520,852,309,65,484,35,652,601,798
822,696,826,653,685,167,225,23,737,633
973,41,248,871,466,281,583,704,683,94
22,472,695,112,327,991,571,579,382,143
737,811,77,69,475,185,414,114,706,217
