765,292,464,47,139,685,202,247,589,225
976,550,668,43,89,807,581,587,60,270
290,253,304,568,175,565,923,257,822,150
946,616,626,677,612,958,534,881,781,494
147,12,203,248,481,333,544,973,570,604
251,20,664,27,726,801,413,97,755,980
994,91,577,729,13,257,698,601,628,615
72,770,261,199,636,723,976,238,991,259
292,108,996,807,371,28,822,395,353,543
59,413,496,507,51,105,222,233,542,414
426,416,411,200,283,604,536,186,974,847
919,483,52,502,502,777,851,157,31,382
760,239,808,652,213,653,950,709,878,198
934,780,262,175,876,768,654,303,29,101
296,985,903,728,858,499,455,892,61,299
155,895,253,466,3,134,203,190,67,877
301,666,980,577,815,959,61,490,206,825
986,551,215,863,963,591,323,799,140,469
445,126,641,866,327,4,136,827,487,951
86,182,541,355,265,493,720,875,975,93
845,104,849,304,2,947,275,1,57,714
988,967,263,365,102,315,382,990,872,287
952,519,239,864,742,478,922,584,472,171
765,578,341,254,121,473,223,835,659,331
862,967,847,362,259,899,677,47,643,526
489,634,292,759,642,143,465,673,195,47
386,461,116,924,350,500,959,53,721,112
79,524,864,88,619,909,474,471,106,590
838,691,921,734,309,84,208,667,348,36
177,43,475,208,590,330,418,615,246,195
879,616,68,773,635,957,374,998,933,90
683,455,471,519,271,916,875,402,180,557
476,351,846,641,879,237,648,157,975,139
760,243,360,474,324,894,632,390,356,401
379,693,714,119,293,563,373,128,852,865
252,982,944,257,439,141,813,774,52,983
530,853,593,930,902,692,693,120,132,867
377,939,683,99,576,504,784,837,567,49
449,371,312,446,816,996,628,979,531,795
450,225,767,571,806,77,253,120,681,56
98,86,507,786,794,15,478,772,330,630
804,411,838,928,101,205,663,691,780,920
450,796,206,276,880,521,810,53,191,613
624,993,696,972,115,595,851,215,952,626
523,824,284,605,814,131,374,629,93,381
300,92,901,681,187,70,798,604,454,507
877,424,315,763,381,627,745,875,142,688
764,382,351,423,864,626,395,363,372,975
479,603,84,945,297,5,329,801,538,261
432,594,20,342,627,109,743,648,728,8
95,405,465,60,671,713,223,116,754,374
759,563,882,47,407,812,335,701,938,360
276,782,412,517,178,285,343,728,55,216
823,437,203,17,491,390,350,68,910,807
805,474,208,711,938,387,37,966,136,619
545,552,482,63,503,207,676,792,546,866
327,502,934,298,808,912,973,24,257,155
334,797,222,325,915,236,172,888,612,473
548,344,966,239,952,582,484,95,378,291
677,506,548,153,615,419,92,274,816,605
668,734,309,549,931,844,813,710,260,672
484,158,194,506,121,697,404,634,360,222
680,533,887,503,343,33,667,708,34,35
1,9,424,828,991,944,630,134,451,417
991,576,455,575,410,632,21,830,878,596
935,186,965,487,991,657,117,174,453,258
508,395,739,696,714,346,37,581,694,624
