709,440,141,719,950,230,582,635,401,254
682,973,814,628,758,348,831,338,592,497
677,942,51,982,662,27,718,953,774,452
556,468,265,344,370,913,828,785,778,484
727,103,340,581,149,427,955,667,243,122
699,977,924,854,368,478,554,740,480,992
305,425,922,90,750,9,495,347,592,27
511,281,737,515,340,157,228,292,55,147
505,302,307,902,954,55,134,809,155,44
191,969,861,506,959,225,470,872,906,915
710,461,55,571,570,350,382,571,18,298
522,574,560,525,411,747,516,219,273,406
435,753,262,966,603,224,477,894,933,559
487,782,877,170,633,455,128,376,825,376
405,357,484,387,252,978,235,115,197,326
921,238,752,885,891,343,280,548,458,615
143,765,448,188,934,994,693,417,222,836
589,234,704,745,561,10,120,704,488,857
414,452,91,452,505,87,607,151,854,809
164,50,280,875,294,460,875,131,776,734
293,719,787,150,706,213,637,826,76,418
534,324,983,502,607,735,582,914,860,206
258,476,518,812,185,654,135,477,968,641
221,332,990,831,636,141,300,771,655,79
878,830,817,406,106,25,226,748,424,234
108,250,925,73,941,360,269,345,191,52
388,528,761,652,665,755,131,877,583,542
672,839,136,147,898,698,923,596,694,768
963,36,824,557,915,169,117,468,527,350
616,986,447,738,955,898,329,231,828,184
950,66,576,764,860,183,327,798,870,680
97,11,8,819,593,621,747,122,31,121
162,28,18,718,901,987,192,591,772,507
169,899,458,160,739,987,521,384,354,916
972,604,129,782,952,546,63,205,734,350
201,601,875,947,309,215,126,724,20,940
173,280,938,464,40,831,845,724,300,764
82,485,810,959,676,986,185,780,120,175
425,156,310,670,372,277,23,21,598,859
122,165,705,161,556,602,659,270,891,807
477,647,704,622,145,956,273,869,700,366
70,910,103,234,340,786,146,544,560,273
915,386,30,450,663,842,425,364,37,120
160,475,154,292,137,204,662,937,714,906
410,687,86,535,842,952,368,111,541,120
981,310,173,100,781,295,359,860,628,21
663,676,494,966,415,644,335,691,16,632
642,266,506,524,643,104,988,927,500,475
155,154,699,757,627,232,869,649,287,905
318,36,935,247,789,324,551,831,990,5
997,799,677,581,43,23,429,235,536,119
776,55,908,147,500,666,633,369,10,214
240,340,582,898,820,942,81,865,451,698
510,501,640,66,58,786,843,716,646,937
284,263,940,914,808,933,39,631,491,713
207,672,39,141,929,421,81,973,869,366
755,929,273,20,71,150,397,856,660,343
728,151,96,172,573,675,188,840,785,741
173,212,844,402,293,292,471,678,460,858
88,722,908,197,769,807,154,722,917,553
516,996,71,636,397,263,969,269,31,155
67,817,108,843,97,683,761,188,623,162
855,231,570,942,774,743,370,210,192,35
852,25,531,743,389,309,998,771,554,29
879,25,673,182,280,133,427,278,103,821
290,372,44,563,543,380,273,247,266,390
921,216,837,884,875,388,804,893,450,971
882,168,714,995,542,839,969,153,382,153
281,189,571,7,556,154,269,10,427,478
201,628,659,320,335,707,457,830,281,390
515,266,103,846,992,396,699,208,541,137
195,632,995,998,626,512,880,372,295,95
437,717,822,699,265,879,548,582,381,690
657,410,674,899,957,672,205,940,440,275
894,849,161,550,75,168,545,193,239,663
733,973,551,242,55,490,111,270,256,95
