741,615,162,397,535,533,977,814,191,662
102,797,938,168,561,958,815,946,993,922
632,157,670,981,565,890,388,101,468,440
237,754,457,137,940,223,229,214,634,204
192,783,135,30,135,661,409,142,78,711
929,524,116,496,271,611,81,191,524,694
271,369,716,747,940,491,331,585,348,727
740,585,299,331,76,262,217,394,471,850
638,714,416,941,151,936,190,573,120,19
843,813,638,528,322,804,769,882,7,489
395,520,349,950,495,96,881,364,50,837
861,452,376,528,329,337,231,108,938,83
2,9,700,399,951,426,469,197,576,59
256,235,143,968,203,687,157,344,444,530
778,305,91,564,959,477,73,520,439,521
154,272,166,688,637,173,37,511,463,629
519,313,478,252,690,763,252,953,732,229
315,706,389,280,99,883,17,446,78,226
643,161,857,242,787,716,156,75,240,192
429,925,389,791,957,241,132,585,325,901
978,95,225,172,704,479,839,670,110,31
94,312,505,614,837,689,693,622,133,923
279,310,131,91,609,479,565,819,240,180
153,483,850,343,817,127,356,905,454,420
355,678,499,718,329,47,838,665,421,391
965,669,688,942,818,791,15,278,765,426
346,538,16,803,37,964,975,339,728,399
182,203,742,274,689,815,636,327,276,683
723,95,546,542,7,749,894,290,853,560
670,625,127,224,248,46,923,626,864,877
