700,912,709,786,40,881,622,919,54,365
947,668,624,331,746,929,498,352,891,838
826,859,232,306,503,614,823,193,442,497
430,856,401,795,270,771,895,601,56,12
71,99,236,679,424,943,842,526,375,820
481,168,212,832,573,534,567,271,580,241
64,472,322,406,509,63,992,491,568,639
323,839,77,999,376,181,125,76,451,907
107,953,106,216,932,615,334,3,446,980
771,187,688,774,256,741,156,826,338,66
746,805,756,112,92,293,973,423,738,535
959,619,823,865,904,897,191,68,270,948
764,862,33,198,119,589,146,493,711,931
668,369,740,166,555,374,603,857,812,217
308,391,768,300,205,915,746,409,727,17
821,174,157,271,943,687,680,534,934,600
579,910,767,512,990,746,544,35,206,886
492,11,122,634,355,83,194,854,650,932
775,744,489,174,53,848,275,558,205,406
110,916,816,151,814,135,685,96,990,896
629,548,333,908,410,248,924,906,145,538
748,376,65,134,236,100,405,250,268,895
598,70,407,201,554,294,387,408,668,322
897,136,605,818,883,317,311,497,356,642
15,62,684,526,957,946,874,438,149,670
616,519,182,533,955,664,643,80,817,318
6,647,932,103,6,430,980,979,775,295
847,5,917,221,568,659,126,255,942,658
449,457,813,198,822,158,51,984,639,668
12,819,845,254,523,765,65,244,159,423
77,889,145,476,978,147,312,873,633,727
945,263,682,318,351,966,624,68,978,860
723,229,519,521,984,278,189,682,205,580
722,26,36,131,443,693,753,862,646,413
660,283,261,773,296,655,261,251,775,140
43,134,104,214,518,258,183,450,314,661
969,989,229,971,953,77,577,385,232,928
971,475,244,487,353,981,163,329,936,161
995,312,922,812,546,690,864,869,23,569
854,113,61,393,853,978,934,930,657,703
346,103,635,901,446,241,600,641,690,341
659,956,219,132,820,56,787,627,24,797
371,89,986,902,262,852,965,956,246,68
921,407,648,486,704,318,31,382,87,762
475,958,93,739,495,907,665,920,622,923
864,937,574,124,792,392,982,146,661,452
560,784,689,768,89,211,216,224,779,729
290,844,984,911,373,290,231,29,399,193
290,995,657,571,249,872,263,486,721,290
851,8,597,518,188,623,688,556,968,628
