987,57,622,471,879,767,571,993,603,560
156,476,586,165,162,699,275,123,730,760
148,316,982,35,320,838,947,51,439,635
541,375,279,199,491,654,45,283,982,910
621,839,416,726,192,748,851,322,143,337
187,354,313,470,136,877,850,86,221,796
28,516,382,455,438,571,472,231,630,133
470,979,665,283,187,806,225,376,394,442
80,527,596,383,815,324,90,439,246,331
505,801,887,886,110,583,530,284,359,224
408,776,373,473,430,936,689,56,116,489
787,975,868,300,566,513,58,828,20,583
715,537,978,149,60,884,256,29,543,601
60,611,657,814,804,631,112,341,609,198
739,649,488,792,946,360,619,382,358,360
431,5,367,415,424,462,666,958,917,685
716,691,36,58,219,326,639,4,884,142
475,672,734,994,309,913,831,238,762,209
45,801,327,669,926,636,630,549,459,682
990,718,360,333,400,722,383,89,408,56
335,730,951,794,787,228,276,83,115,937
580,622,3,765,482,500,99,36,971,752
351,761,452,84,824,713,394,949,650,114
491,562,476,572,449,792,301,697,908,223
710,530,206,973,217,981,557,44,474,26
610,24,564,568,218,771,423,411,974,844
850,826,208,923,765,247,240,66,380,812
771,923,328,799,562,791,442,619,535,597
815,114,15,363,40,351,83,819,515,611
729,810,483,100,788,67,563,307,920,172
956,789,875,468,606,233,642,992,769,375
328,814,42,63,63,130,217,7,239,453
144,799,807,511,476,372,457,486,931,358
261,11,890,565,453,815,436,453,511,655
548,288,290,846,479,468,817,566,291,24
694,81,460,159,80,789,206,181,637,484
969,263,806,145,946,915,905,563,623,301
528,553,768,595,365,742,261,207,274,392
653,7,841,511,19,794,421,459,779,60
460,235,576,305,837,809,889,717,679,418
741,93,873,851,135,602,479,787,841,591
973,533,169,188,949,487,387,917,977,664
110,942,192,186,361,953,966,25,474,112
985,487,213,974,799,881,407,892,68,626
94,740,552,626,144,627,521,434,303,557
882,333,717,657,828,827,723,929,860,160
314,105,350,694,258,832,96,145,578,732
684,541,984,456,626,455,278,930,606,136
492,163,844,618,412,919,871,692,992,195
194,691,886,371,633,303,113,7,343,227
446,335,151,208,284,704,383,30,499,648
793,660,119,99,837,978,726,682,333,839
969,784,938,592,140,174,55,559,123,957
451,988,90,487,942,141,591,701,184,304
252,848,100,2,915,716,145,804,4,353
218,423,636,139,687,932,273,434,212,403
862,980,129,267,91,154,64,155,491,537
879,616,768,20,383,41,647,874,857,512
222,185,155,534,772,393,273,749,774,271
45,767,498,622,993,604,627,573,334,868
