707,278,873,130,797,189,538,865,242,566
713,321,727,503,583,244,343,425,602,687
670,133,477,762,332,10,160,158,324,118
398,44,283,357,261,580,216,637,361,671
764,565,292,149,42,653,854,485,752,37
732,645,653,684,950,419,621,521,23,418
849,988,337,458,62,716,341,761,836,83
280,527,112,435,892,619,664,3,638,654
94,910,553,873,761,325,53,70,528,919
811,711,653,291,185,421,690,222,619,125
32,515,167,532,847,221,902,665,15,700
749,842,909,658,107,310,323,487,967,927
895,955,4,23,251,876,429,509,680,497
908,210,451,888,785,678,689,986,589,27
669,939,17,22,668,383,316,376,286,572
34,940,423,712,884,462,866,275,810,971
413,789,122,955,22,843,47,584,290,327
622,619,152,813,47,682,391,887,323,239
981,155,529,160,961,431,186,939,60,847
44,204,858,895,650,523,659,377,902,792
511,843,583,903,949,476,125,190,105,579
747,189,219,432,393,135,9,722,855,85
632,181,123,510,701,64,772,552,720,876
861,553,983,594,721,460,35,82,199,529
596,484,683,736,428,244,151,924,176,147
529,687,124,388,335,738,893,790,845,106
44,149,189,627,909,177,788,488,305,466
60,108,351,965,232,868,406,127,502,430
496,403,619,218,643,407,436,832,832,777
228,791,600,253,149,748,518,536,96,129
316,586,131,711,561,677,834,732,455,227
380,156,633,885,371,784,813,657,631,131
581,88,733,647,123,40,646,205,493,186
545,382,164,68,90,522,190,867,346,794
971,740,503,40,614,459,870,409,308,915
95,558,602,969,918,92,491,264,124,798
655,849,331,705,695,533,205,464,610,747
675,105,340,141,37,884,879,508,260,360
235,359,895,775,97,446,30,890,626,337
490,978,989,368,375,322,378,509,158,547
713,756,594,484,821,996,923,485,938,147
154,208,719,910,551,825,893,840,850,733
958,892,655,645,589,744,423,480,599,482
54,494,975,725,615,829,914,804,28,468
13,674,139,746,888,83,904,234,693,332
398,412,980,486,39,15,774,258,243,728
902,481,387,559,86,43,814,355,981,871
313,19,694,563,426,103,606,579,282,284
416,458,590,606,622,417,424,150,866,968
834,189,570,745,520,36,668,183,758,636
483,574,995,503,522,695,398,416,95,539
423,965,415,277,698,974,852,285,832,724
424,165,473,833,673,73,461,998,67,163
536,336,565,845,579,278,625,974,661,643
237,39,532,58,828,470,855,267,721,220
220,908,561,455,700,946,933,348,698,514
606,739,515,745,963,162,351,15,493,27
831,911,758,951,602,691,831,721,244,199
229,819,924,122,150,783,390,124,496,196
351,942,17,973,78,435,197,871,189,558
2,174,403,573,660,754,911,144,637,421
965,699,523,721,187,615,827,337,30,563
197,612,20,750,485,501,608,570,692,17
962,255,828,12,995,67,698,191,695,133
359,130,152,800,466,36,477,353,44,677
358,84,243,936,536,44,42,521,392,589
678,586,400,401,685,973,820,318,274,532
491,689,820,661,657,548,181,62,705,845
442,187,2,169,223,413,939,209,836,146
151,226,24,405,685,562,483,482,515,824
139,657,506,980,86,841,649,206,165,633
881,172,550,742,208,207,224,328,782,607
544,664,983,632,170,234,865,743,730,934
261,498,841,506,729,511,928,226,898,164
46,900,133,856,3,500,576,50,56,787
632,429,426,462,325,938,98,351,739,282
770,128,577,339,107,297,444,638,236,214
85,689,326,429,983,926,693,774,897,609
636,59,598,225,901,968,673,65,688,737
364,631,171,824,52,1,876,101,618,926
224,823,394,500,133,629,947,874,540,199
426,293,625,451,898,234,603,213,536,108
915,789,37,252,733,764,875,77,449,240
280,545,719,638,37,765,337,480,738,194
59,735,116,777,452,738,25,986,255,432
769,855,713,796,527,577,328,576,421,283
192,103,874,229,146,167,303,73,281,201
905,319,191,998,485,176,345,868,761,526
190,187,712,253,643,997,56,64,250,325
740,561,799,176,458,419,145,721,813,880
660,603,915,412,262,425,74,390,339,296
251,998,549,901,803,877,261,833,492,483
333,285,96,674,682,140,586,537,234,70
964,31,456,880,326,509,787,858,463,479
590,434,370,575,664,567,948,428,521,20
368,651,204,207,902,310,692,43,861,562
67,135,907,240,940,621,103,507,248,410
51,681,994,166,726,997,342,897,678,557
226,976,507,331,708,245,903,648,169,149
836,791,351,12,354,643,423,835,214,779
368,377,222,340,72,435,959,956,444,755
115,341,256,739,606,972,608,613,548,802
206,133,772,849,284,525,508,674,731,569
648,449,502,320,537,990,845,457,643,660
567,498,506,433,998,87,552,5,376,943
840,754,220,767,711,160,165,84,169,17
583,618,660,901,901,282,504,594,314,211
512,811,464,7,477,544,874,791,413,410
129,445,228,213,899,138,626,185,774,726
902,469,673,451,88,432,681,165,938,390
841,54,305,603,30,590,906,552,936,147
833,823,955,232,921,638,356,908,508,987
329,463,427,677,419,705,231,993,76,555
28,156,403,86,416,776,381,410,322,230
388,281,263,758,389,223,696,970,184,998
724,534,6,196,37,877,309,535,360,172
413,364,796,710,680,878,838,832,812,907
221,62,815,430,822,500,645,177,939,244
126,472,39,801,486,63,881,103,482,558
473,475,942,582,810,281,101,656,520,599
542,206,467,775,498,201,782,596,916,456
341,188,960,407,617,250,954,354,581,658
355,219,979,484,173,837,635,142,733,140
894,629,160,703,565,489,712,707,181,239
55,66,750,433,645,243,211,248,395,817
579,252,829,446,641,141,381,215,471,34
236,674,575,122,149,95,209,509,104,925
594,481,431,204,300,838,323,920,63,440
219,651,257,347,580,669,711,496,372,898
306,57,58,644,378,382,367,103,97,906
693,564,577,472,549,795,342,726,247,695
152,970,125,486,540,692,476,893,626,396
664,338,983,88,271,161,66,302,827,522
605,662,398,605,870,332,198,74,981,868
729,317,122,919,76,111,920,469,594,882
839,431,796,947,724,103,79,943,844,74
536,382,114,535,718,941,336,371,435,689
323,608,410,261,743,468,39,705,980,852
639,144,379,37,438,502,114,495,967,384
564,54,501,341,942,542,982,280,586,978
611,720,483,949,765,119,35,846,210,113
611,626,980,178,303,852,564,473,638,876
19,148,732,540,730,529,558,718,786,245
234,999,900,26,826,318,707,437,833,880
350,164,32,36,627,667,224,348,337,164
958,590,433,407,162,552,87,994,945,916
204,293,518,576,25,639,636,274,553,365
797,53,69,185,372,416,12,746,657,823
398,965,936,267,51,221,100,67,703,634
725,492,73,355,801,330,702,425,431,602
683,443,675,975,883,337,531,997,916,623
484,205,834,177,396,272,775,971,570,540
965,15,611,648,866,289,374,719,275,386
654,240,584,393,743,972,570,243,424,532
797,49,40,199,313,496,15,44,916,377
489,540,759,473,766,222,830,781,710,657
868,303,99,788,935,985,397,996,966,753
260,193,615,934,134,1,132,806,746,865
260,696,913,70,373,109,560,451,271,753
31,614,188,777,937,621,738,756,692,664
862,194,107,36,627,321,297,219,968,115
645,130,878,748,931,743,95,731,692,770
249,337,652,44,770,874,860,868,154,380
124,940,382,13,10,251,73,57,764,938
522,262,679,339,135,449,832,95,845,961
414,579,60,552,410,584,574,998,990,699
429,316,75,120,607,384,784,686,984,494
529,300,407,116,406,283,136,647,122,698
893,975,453,393,294,152,733,175,341,795
378,678,118,182,688,887,965,496,517,569
101,354,309,464,834,459,18,444,840,591
895,456,651,135,619,976,336,895,937,793
769,168,100,511,662,326,24,210,999,517
682,901,232,544,995,102,976,742,295,458
128,102,654,106,642,20,970,841,93,502
565,852,695,912,432,236,540,154,915,616
285,571,67,772,951,834,626,64,836,696
819,263,849,53,99,258,789,77,51,525
631,300,644,182,299,145,76,739,614,601
216,326,459,88,252,715,290,353,185,807
412,450,831,712,866,966,528,714,719,735
120,65,83,595,143,777,33,858,33,65
742,361,207,216,239,321,427,193,578,841
19,610,149,287,532,167,426,893,247,767
259,250,196,839,906,239,711,180,436,413
263,754,119,113,324,139,935,450,524,76
339,625,154,222,812,363,50,13,668,730
725,89,690,952,114,258,527,888,386,715
818,110,800,180,193,377,687,384,866,122
493,904,132,648,227,696,633,106,109,905
308,475,41,1,718,4,908,463,199,938
247,899,955,213,155,689,297,710,95,610
840,484,983,752,843,860,803,261,547,80
34,815,127,431,422,728,31,529,48,719
196,226,140,625,201,127,899,650,97,778
886,927,360,590,567,95,391,945,405,839
634,394,469,733,43,592,152,129,426,127
555,682,39,430,464,647,938,621,511,789
240,37,567,839,66,53,623,513,703,834
548,336,106,567,169,373,738,482,591,747
