634,210,774,894,61,91,806,330,830,296
74,886,389,999,705,836,743,484,828,632
982,639,323,376,204,426,982,943,918,288
208,199,524,256,90,517,946,700,38,868
962,978,287,94,698,105,64,698,111,627
129,792,295,588,566,952,637,837,643,162
419,102,591,202,937,99,614,318,654,675
203,136,736,429,913,955,129,257,768,279
386,992,803,297,595,888,500,141,199,265
922,885,292,579,952,499,961,666,570,566
756,850,95,728,417,73,142,296,706,671
225,761,96,365,270,578,588,244,700,304
682,799,736,266,331,240,275,478,345,639
642,205,54,899,928,475,887,921,820,658
548,676,158,862,941,12,557,205,603,331
471,99,475,543,963,541,755,892,128,481
179,655,12,623,1,2,4,797,401,825
135,835,767,706,254,596,162,669,547,192
374,356,161,18,769,149,350,318,943,960
924,614,603,417,795,342,96,886,607,25
