860,40,631,226,505,81,807,838,579,38
671,844,666,990,647,5,82,240,728,272
374,479,672,702,604,319,303,143,323,586
923,892,914,170,292,792,796,389,101,821
636,302,710,387,413,474,693,188,476,581
961,638,546,876,414,286,619,463,350,162
476,461,120,396,925,960,429,828,797,656
999,95,147,727,338,351,648,319,500,788
285,963,760,695,376,90,833,596,712,239
488,139,921,366,57,746,15,865,343,256
667,632,666,619,231,918,267,558,243,738
534,297,530,733,850,337,223,524,254,622
612,578,490,344,258,144,929,269,119,168
11,572,9,567,849,154,691,58,563,33
258,848,448,514,673,262,451,586,391,860
785,820,415,179,314,764,845,126,645,942
186,870,911,675,726,802,455,685,669,243
698,388,980,355,522,581,960,320,564,111
959,956,14,497,755,74,806,645,372,490
259,17,771,489,292,645,942,397,642,890
992,908,722,206,50,943,675,602,667,17
125,985,660,512,638,176,848,694,674,281
782,468,910,791,177,227,907,166,133,97
184,488,720,48,978,860,659,868,496,323
466,871,381,391,696,231,82,189,565,742
905,666,842,769,806,192,830,796,863,132
499,792,305,305,847,231,772,514,91,730
393,707,933,927,992,718,58,190,404,960
590,277,947,244,298,361,307,767,862,521
752,267,585,5,366,195,471,175,75,970
287,624,187,79,968,860,918,750,982,662
628,472,348,438,881,158,529,196,364,374
555,612,943,642,351,859,212,194,89,204
317,660,575,534,126,505,322,941,464,155
549,514,58,986,670,551,855,682,330,508
361,491,843,535,644,88,819,471,501,740
658,149,64,542,162,580,875,33,425,532
591,80,578,639,154,938,455,51,509,476
619,923,573,362,774,179,621,169,539,981
734,362,953,660,411,547,14,221,113,967
323,612,853,383,377,410,389,298,996,83
629,639,568,9,820,159,245,592,399,563
828,594,162,503,236,890,558,435,735,661
347,375,269,78,773,568,145,872,780,855
318,145,223,179,981,70,256,225,327,32
752,974,450,210,431,369,722,889,704,408
749,851,335,159,24,608,222,573,614,668
108,325,941,163,789,297,782,214,523,923
305,312,938,785,610,338,625,659,727,957
75,873,671,944,56,368,903,43,720,917
67,791,888,617,672,897,830,433,368,992
15,8,577,387,964,815,673,436,575,54
804,956,188,3,373,418,166,511,340,93
296,667,452,926,774,668,539,959,921,543
129,760,160,828,837,287,630,504,657,133
405,585,373,190,121,218,276,792,627,450
871,679,194,915,521,486,788,165,811,68
624,373,885,13,891,22,191,925,633,110
292,50,271,665,185,716,528,318,584,716
945,823,479,789,545,503,944,250,910,933
30,744,134,433,102,982,672,998,297,696
488,819,61,144,237,168,677,152,435,953
840,30,765,787,365,471,17,690,219,171
462,15,110,57,424,217,720,887,307,570
556,412,871,280,22,279,83,694,786,357
370,369,703,278,906,151,204,259,496,985
212,365,894,777,341,125,724,972,879,118
883,817,997,603,95,767,968,20,247,185
901,65,577,79,775,468,755,914,422,829
9,500,280,486,27,758,486,423,833,945
705,211,456,357,132,861,305,450,157,206
90,927,86,61,505,12,116,994,415,843
568,392,247,350,408,68,161,469,385,94
736,543,819,882,544,427,237,637,910,585
51,234,787,611,702,15,911,874,183,176
946,591,24,900,675,101,582,517,942,445
742,155,813,623,825,447,140,623,499,894
824,561,35,566,972,569,565,58,99,206
611,768,201,543,646,49,646,703,775,358
911,319,66,720,118,324,429,141,5,244
302,472,700,455,23,635,737,920,286,983
491,703,143,553,590,422,405,5,175,814
273,208,481,773,622,882,488,571,465,851
245,222,370,319,781,289,639,285,937,529
475,909,458,772,357,814,751,408,691,143
961,634,699,26,536,86,818,140,363,121
916,8,218,539,429,855,576,550,878,175
77,561,877,930,581,78,908,997,704,766
805,9,859,882,849,261,71,397,890,537
481,884,761,172,248,423,702,96,642,943
198,908,588,73,709,530,118,381,724,374
803,211,648,216,253,52,108,590,594,323
197,974,37,519,633,976,507,724,288,211
993,335,486,460,831,63,813,249,857,776
597,968,845,234,568,830,394,497,816,600
536,351,862,458,141,381,170,413,452,730
774,40,636,79,589,690,186,139,582,970
325,968,363,886,945,836,303,319,749,641
815,75,456,360,765,570,2,743,829,177
539,918,279,453,459,253,986,553,155,192
36,932,377,597,590,534,397,61,609,957
987,635,558,151,86,56,734,371,503,675
289,649,615,563,184,462,398,295,949,118
479,260,122,921,550,10,495,59,530,805
133,289,475,81,327,205,951,287,964,59
369,975,511,510,256,838,695,841,155,857
181,938,216,951,431,568,891,889,320,657
654,310,932,909,111,649,564,119,874,68
633,668,874,208,216,591,503,924,46,243
490,127,47,661,854,114,594,800,391,392
110,511,520,403,624,588,733,170,466,445
580,651,692,55,574,943,520,779,47,253
752,122,830,882,261,825,172,460,304,819
413,135,938,902,689,718,658,577,387,705
112,14,128,932,151,867,133,422,464,451
586,575,776,613,438,760,34,36,945,768
488,36,866,445,977,275,410,153,454,108
79,729,606,167,864,124,208,465,369,540
730,471,61,848,543,351,989,750,20,748
805,154,728,135,795,484,730,685,365,848
